Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Region,Payment Method
TXN100026,2025-02-01,Laptop Accessories,Keyboard,Logitech Keyboard 232,Logitech,9,2413,0,2413.0,21717.0,18,3909.06,25626.06,8,Low Stock,3.5,1,New,Main Market - Rohit Electronics,Cash
TXN100027,2025-02-01,Laptops,Business,HP Business 937,HP,4,50811,5,48270.45,193081.8,18,34754.72,227836.52,39,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,UPI
TXN100028,2025-02-01,Laptops,Gaming,ASUS Gaming 556,ASUS,1,122328,5,116211.6,116211.6,18,20918.09,137129.69,31,In Stock,3.8,1,Returning,Main Market - Rohit Electronics,UPI
TXN100029,2025-02-01,Laptop Accessories,Mouse,Logitech Mouse 394,Logitech,11,2569,0,2569.0,28259.0,18,5086.62,33345.62,91,In Stock,4.5,0,New,Main Market - Rohit Electronics,UPI
TXN100030,2025-02-01,Laptops,Gaming,HP Gaming 850,HP,4,90008,0,90008.0,360032.0,18,64805.76,424837.76,84,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100031,2025-02-01,Mobiles,Smartphones,Samsung Smartphones 380,Samsung,5,39129,5,37172.55,185862.75,18,33455.29,219318.04,8,Low Stock,4.2,0,New,Main Market - Rohit Electronics,UPI
TXN100032,2025-02-01,Laptop Accessories,Mouse,Dell Mouse 178,Dell,13,41895,5,39800.25,517403.25,18,93132.58,610535.83,99,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,Cash
TXN100033,2025-02-01,Mobiles,Feature Phones,Jio Feature Phones 174,Jio,4,1780,0,1780.0,7120.0,12,854.4,7974.4,51,In Stock,4.6,0,New,Main Market - Rohit Electronics,UPI
TXN100034,2025-02-01,Mobiles,Smartphones,Xiaomi Smartphones 786,Xiaomi,4,15942,0,15942.0,63768.0,18,11478.24,75246.24,10,Low Stock,3.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100035,2025-02-01,Laptop Accessories,Bags,HP Bags 274,HP,14,32367,5,30748.65,430481.1,18,77486.6,507967.7,22,Low Stock,3.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100036,2025-02-01,Mobiles,Smartphones,Nothing Smartphones 379,Nothing,2,39439,0,39439.0,78878.0,18,14198.04,93076.04,27,Low Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100037,2025-02-01,Mobiles,Smartphones,Realme Smartphones 806,Realme,3,15274,0,15274.0,45822.0,18,8247.96,54069.96,0,Out of Stock,2.6,0,New,Main Market - Rohit Electronics,Cash
TXN100038,2025-02-01,Mobile Accessories,Earphones,Realme Earphones 193,Realme,1,14908,0,14908.0,14908.0,18,2683.44,17591.44,1,Low Stock,3.3,0,New,Main Market - Rohit Electronics,Cash
TXN100039,2025-02-01,Mobiles,Smartphones,Nothing Smartphones 271,Nothing,1,38621,5,36689.95,36689.95,18,6604.19,43294.14,41,In Stock,3.3,0,New,Main Market - Rohit Electronics,Card
TXN100040,2025-02-01,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 337,Logitech,4,1133,0,1133.0,4532.0,18,815.76,5347.76,22,Low Stock,2.5,0,New,Main Market - Rohit Electronics,UPI
TXN100041,2025-02-01,Laptops,Business,Dell Business 167,Dell,3,77594,5,73714.3,221142.9,18,39805.72,260948.62,5,Low Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100042,2025-02-01,Laptop Accessories,Mouse,HP Mouse 357,HP,2,72513,20,58010.4,116020.8,18,20883.74,136904.54,89,In Stock,3.5,1,New,Main Market - Rohit Electronics,UPI
TXN100043,2025-02-01,Laptops,Student,HP Student 425,HP,4,38849,0,38849.0,155396.0,18,27971.28,183367.28,77,In Stock,4.8,0,New,Main Market - Rohit Electronics,Card
TXN100044,2025-02-01,Mobiles,Smartphones,Apple Smartphones 731,Apple,1,85240,0,85240.0,85240.0,18,15343.2,100583.2,54,In Stock,4.4,0,New,Main Market - Rohit Electronics,Cash
TXN100000,2025-02-02,Laptop Accessories,Bags,HP Bags 255,HP,7,56789,5,53949.55,377646.85,18,67976.43,445623.28,30,Low Stock,4.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100001,2025-02-02,Mobile Accessories,Earphones,Samsung Earphones 425,Samsung,11,71574,10,64416.6,708582.6,18,127544.87,836127.47,66,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100002,2025-02-02,Laptops,Student,Lenovo Student 450,Lenovo,2,43488,5,41313.6,82627.2,18,14872.9,97500.1,85,In Stock,5.0,0,New,Main Market - Rohit Electronics,Card
TXN100003,2025-02-02,Laptop Accessories,Bags,HP Bags 552,HP,11,30792,0,30792.0,338712.0,18,60968.16,399680.16,62,In Stock,2.7,0,New,Main Market - Rohit Electronics,Cash
TXN100004,2025-02-02,Laptops,Gaming,ASUS Gaming 706,ASUS,5,96787,0,96787.0,483935.0,18,87108.3,571043.3,10,Low Stock,3.6,0,New,Main Market - Rohit Electronics,Card
TXN100005,2025-02-02,Laptops,Gaming,MSI Gaming 280,MSI,5,112632,0,112632.0,563160.0,18,101368.8,664528.8,73,In Stock,3.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100006,2025-02-02,Mobiles,Feature Phones,Jio Feature Phones 486,Jio,2,1964,0,1964.0,3928.0,12,471.36,4399.36,64,In Stock,4.0,0,New,Main Market - Rohit Electronics,UPI
TXN100007,2025-02-02,Mobiles,Feature Phones,Jio Feature Phones 974,Jio,1,2554,15,2170.9,2170.9,12,260.51,2431.41,38,In Stock,4.0,0,New,Main Market - Rohit Electronics,UPI
TXN100008,2025-02-02,Laptop Accessories,Cooling Pads,Dell Cooling Pads 564,Dell,5,59585,5,56605.75,283028.75,18,50945.17,333973.92,61,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Cash
TXN100009,2025-02-02,Laptops,Gaming,ASUS Gaming 113,ASUS,5,119054,0,119054.0,595270.0,18,107148.6,702418.6,53,In Stock,4.9,1,Returning,Main Market - Rohit Electronics,UPI
TXN100010,2025-02-02,Laptop Accessories,Bags,Logitech Bags 518,Logitech,15,859,20,687.2,10308.0,18,1855.44,12163.44,15,Low Stock,3.5,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-02-02,Mobile Accessories,Screen Protectors,Mi Screen Protectors 750,Mi,12,1254,5,1191.3,14295.6,18,2573.21,16868.81,83,In Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100012,2025-02-02,Laptop Accessories,Mouse,Dell Mouse 746,Dell,12,79330,0,79330.0,951960.0,18,171352.8,1123312.8,85,In Stock,4.1,0,Returning,Main Market - Rohit Electronics,Card
TXN100013,2025-02-02,Laptops,Business,Dell Business 716,Dell,5,78424,10,70581.6,352908.0,18,63523.44,416431.44,1,Low Stock,2.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100014,2025-02-02,Mobiles,Smartphones,Realme Smartphones 269,Realme,4,12143,5,11535.85,46143.4,18,8305.81,54449.21,64,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100015,2025-02-02,Mobile Accessories,Cases,Boat Cases 211,Boat,11,1672,10,1504.8,16552.8,18,2979.5,19532.3,44,In Stock,4.5,0,New,Main Market - Rohit Electronics,Card
TXN100016,2025-02-02,Laptop Accessories,Bags,Logitech Bags 272,Logitech,14,2714,0,2714.0,37996.0,18,6839.28,44835.28,8,Low Stock,4.4,0,Returning,Main Market - Rohit Electronics,Card
TXN100017,2025-02-02,Mobile Accessories,Cases,Realme Cases 280,Realme,6,11053,10,9947.7,59686.2,18,10743.52,70429.72,25,Low Stock,3.7,0,New,Main Market - Rohit Electronics,UPI
TXN100018,2025-02-02,Laptops,Gaming,ASUS Gaming 160,ASUS,2,95150,0,95150.0,190300.0,18,34254.0,224554.0,52,In Stock,3.6,1,New,Main Market - Rohit Electronics,Card
TXN100019,2025-02-02,Laptops,Gaming,MSI Gaming 187,MSI,4,96342,0,96342.0,385368.0,18,69366.24,454734.24,43,In Stock,2.6,0,Returning,Main Market - Rohit Electronics,Card
TXN100020,2025-02-02,Mobiles,Smartphones,Apple Smartphones 372,Apple,1,108602,5,103171.9,103171.9,18,18570.94,121742.84,5,Low Stock,2.7,0,New,Main Market - Rohit Electronics,UPI
TXN100021,2025-02-02,Mobile Accessories,Cases,Mi Cases 875,Mi,6,1737,0,1737.0,10422.0,18,1875.96,12297.96,47,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100022,2025-02-02,Mobile Accessories,Cases,Mi Cases 725,Mi,1,1229,15,1044.65,1044.65,18,188.04,1232.69,12,Low Stock,2.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100023,2025-02-02,Laptops,Gaming,HP Gaming 225,HP,5,66630,20,53304.0,266520.0,18,47973.6,314493.6,96,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100024,2025-02-02,Laptop Accessories,Keyboard,Logitech Keyboard 753,Logitech,14,2019,0,2019.0,28266.0,18,5087.88,33353.88,46,In Stock,4.7,1,Returning,Main Market - Rohit Electronics,Card
TXN100025,2025-02-02,Laptop Accessories,Keyboard,Zebronics Keyboard 509,Zebronics,12,1854,10,1668.6,20023.2,18,3604.18,23627.38,44,In Stock,3.6,1,Returning,Main Market - Rohit Electronics,Card
TXN100026,2025-02-02,Mobiles,Feature Phones,Jio Feature Phones 721,Jio,2,2458,0,2458.0,4916.0,12,589.92,5505.92,66,In Stock,4.7,0,New,Main Market - Rohit Electronics,Cash
TXN100027,2025-02-02,Laptop Accessories,Mouse,Dell Mouse 952,Dell,11,70962,20,56769.6,624465.6,18,112403.81,736869.41,59,In Stock,2.9,0,New,Main Market - Rohit Electronics,UPI
TXN100028,2025-02-02,Laptops,Gaming,ASUS Gaming 274,ASUS,1,83824,0,83824.0,83824.0,18,15088.32,98912.32,91,In Stock,2.6,1,Returning,Main Market - Rohit Electronics,UPI
TXN100029,2025-02-02,Mobile Accessories,Earphones,Samsung Earphones 781,Samsung,8,78819,5,74878.05,599024.4,18,107824.39,706848.79,85,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100030,2025-02-02,Mobile Accessories,Earphones,Boat Earphones 759,Boat,6,1272,15,1081.2,6487.2,18,1167.7,7654.9,95,In Stock,4.3,0,Returning,Main Market - Rohit Electronics,Cash
TXN100000,2025-02-03,Mobile Accessories,Chargers,Samsung Chargers 189,Samsung,2,25841,0,25841.0,51682.0,18,9302.76,60984.76,75,In Stock,4.8,0,New,Main Market - Rohit Electronics,Card
TXN100001,2025-02-03,Mobile Accessories,Earphones,Samsung Earphones 489,Samsung,10,68294,0,68294.0,682940.0,18,122929.2,805869.2,7,Low Stock,4.0,0,Returning,Main Market - Rohit Electronics,UPI
TXN100002,2025-02-03,Mobile Accessories,Screen Protectors,Realme Screen Protectors 632,Realme,11,17856,5,16963.2,186595.2,18,33587.14,220182.34,13,Low Stock,3.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100003,2025-02-03,Laptops,Business,Dell Business 611,Dell,4,44661,5,42427.95,169711.8,18,30548.12,200259.92,18,Low Stock,4.4,0,New,Main Market - Rohit Electronics,Card
TXN100004,2025-02-03,Mobile Accessories,Screen Protectors,Boat Screen Protectors 380,Boat,14,1946,5,1848.7,25881.8,18,4658.72,30540.52,80,In Stock,4.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100005,2025-02-03,Mobile Accessories,Earphones,Realme Earphones 968,Realme,12,11687,10,10518.3,126219.6,18,22719.53,148939.13,6,Low Stock,4.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100006,2025-02-03,Laptop Accessories,Bags,HP Bags 122,HP,9,81417,0,81417.0,732753.0,18,131895.54,864648.54,86,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100007,2025-02-03,Mobiles,Feature Phones,Jio Feature Phones 813,Jio,2,2435,15,2069.75,4139.5,12,496.74,4636.24,50,In Stock,2.7,0,New,Main Market - Rohit Electronics,Card
TXN100008,2025-02-03,Mobile Accessories,Cases,Realme Cases 691,Realme,3,15239,5,14477.05,43431.15,18,7817.61,51248.76,37,In Stock,4.7,0,New,Main Market - Rohit Electronics,Card
TXN100009,2025-02-03,Mobiles,Feature Phones,Jio Feature Phones 794,Jio,2,1771,20,1416.8,2833.6,12,340.03,3173.63,54,In Stock,4.2,0,New,Main Market - Rohit Electronics,Cash
TXN100010,2025-02-03,Mobile Accessories,Cases,Realme Cases 153,Realme,2,16444,5,15621.8,31243.6,18,5623.85,36867.45,75,In Stock,3.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100011,2025-02-03,Mobiles,Smartphones,Samsung Smartphones 506,Samsung,4,39837,5,37845.15,151380.6,18,27248.51,178629.11,22,Low Stock,4.1,0,New,Main Market - Rohit Electronics,UPI
TXN100012,2025-02-03,Laptop Accessories,Bags,Zebronics Bags 476,Zebronics,1,845,0,845.0,845.0,18,152.1,997.1,15,Low Stock,3.7,0,New,Main Market - Rohit Electronics,Cash
TXN100013,2025-02-03,Laptop Accessories,Bags,Logitech Bags 913,Logitech,10,1441,0,1441.0,14410.0,18,2593.8,17003.8,82,In Stock,4.3,0,New,Main Market - Rohit Electronics,Cash
TXN100014,2025-02-03,Mobile Accessories,Chargers,Realme Chargers 515,Realme,14,19480,0,19480.0,272720.0,18,49089.6,321809.6,71,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100015,2025-02-03,Mobiles,Smartphones,Nothing Smartphones 220,Nothing,2,44631,5,42399.45,84798.9,18,15263.8,100062.7,0,Out of Stock,3.9,0,New,Main Market - Rohit Electronics,Cash
TXN100016,2025-02-03,Laptops,Student,Acer Student 768,Acer,2,30755,5,29217.25,58434.5,18,10518.21,68952.71,96,In Stock,2.6,1,Returning,Main Market - Rohit Electronics,UPI
TXN100017,2025-02-03,Laptops,Business,Lenovo Business 100,Lenovo,2,49700,0,49700.0,99400.0,18,17892.0,117292.0,66,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100018,2025-02-03,Laptop Accessories,Bags,Dell Bags 720,Dell,9,68462,0,68462.0,616158.0,18,110908.44,727066.44,12,Low Stock,4.2,0,New,Main Market - Rohit Electronics,Cash
TXN100019,2025-02-03,Laptops,Business,Dell Business 237,Dell,5,71180,0,71180.0,355900.0,18,64062.0,419962.0,45,In Stock,3.2,0,Returning,Main Market - Rohit Electronics,Cash
TXN100020,2025-02-03,Mobile Accessories,Screen Protectors,Mi Screen Protectors 765,Mi,15,834,0,834.0,12510.0,18,2251.8,14761.8,10,Low Stock,4.9,0,New,Main Market - Rohit Electronics,Card
TXN100021,2025-02-03,Laptops,Gaming,HP Gaming 850,HP,3,55248,10,49723.2,149169.6,18,26850.53,176020.13,72,In Stock,4.1,0,New,Main Market - Rohit Electronics,UPI
TXN100022,2025-02-03,Laptops,Business,HP Business 488,HP,1,62440,0,62440.0,62440.0,18,11239.2,73679.2,15,Low Stock,3.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100023,2025-02-03,Mobile Accessories,Chargers,Samsung Chargers 441,Samsung,13,37907,0,37907.0,492791.0,18,88702.38,581493.38,28,Low Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100024,2025-02-03,Mobiles,Smartphones,Samsung Smartphones 639,Samsung,3,58589,10,52730.1,158190.3,18,28474.25,186664.55,62,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100025,2025-02-03,Mobile Accessories,Chargers,Boat Chargers 274,Boat,6,1297,0,1297.0,7782.0,18,1400.76,9182.76,94,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,UPI
TXN100026,2025-02-03,Laptops,Business,Dell Business 803,Dell,5,81741,0,81741.0,408705.0,18,73566.9,482271.9,16,Low Stock,2.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100000,2025-02-04,Mobile Accessories,Earphones,Mi Earphones 823,Mi,8,874,0,874.0,6992.0,18,1258.56,8250.56,45,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100001,2025-02-04,Laptops,Business,Lenovo Business 978,Lenovo,1,50031,0,50031.0,50031.0,18,9005.58,59036.58,40,In Stock,4.6,0,New,Main Market - Rohit Electronics,Card
TXN100002,2025-02-04,Laptops,Gaming,ASUS Gaming 689,ASUS,1,81086,10,72977.4,72977.4,18,13135.93,86113.33,70,In Stock,4.8,0,New,Main Market - Rohit Electronics,UPI
TXN100003,2025-02-04,Laptops,Business,HP Business 627,HP,5,46343,0,46343.0,231715.0,18,41708.7,273423.7,78,In Stock,3.0,0,New,Main Market - Rohit Electronics,Card
TXN100004,2025-02-04,Laptop Accessories,Bags,HP Bags 856,HP,11,99220,5,94259.0,1036849.0,18,186632.82,1223481.82,5,Low Stock,4.0,1,New,Main Market - Rohit Electronics,Cash
TXN100005,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 626,Jio,3,2950,0,2950.0,8850.0,12,1062.0,9912.0,63,In Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100006,2025-02-04,Laptops,Student,Acer Student 397,Acer,3,56662,0,56662.0,169986.0,18,30597.48,200583.48,27,Low Stock,2.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100007,2025-02-04,Mobile Accessories,Chargers,Mi Chargers 732,Mi,14,1499,0,1499.0,20986.0,18,3777.48,24763.48,0,Out of Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100008,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 511,Jio,3,1018,0,1018.0,3054.0,12,366.48,3420.48,62,In Stock,3.0,0,New,Main Market - Rohit Electronics,UPI
TXN100009,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 259,Jio,3,1463,0,1463.0,4389.0,12,526.68,4915.68,47,In Stock,3.2,0,New,Main Market - Rohit Electronics,Card
TXN100010,2025-02-04,Mobile Accessories,Chargers,Mi Chargers 772,Mi,14,1399,0,1399.0,19586.0,18,3525.48,23111.48,45,In Stock,4.4,0,New,Main Market - Rohit Electronics,Cash
TXN100011,2025-02-04,Laptops,Business,Dell Business 236,Dell,4,62594,10,56334.6,225338.4,18,40560.91,265899.31,4,Low Stock,2.9,0,Returning,Main Market - Rohit Electronics,Card
TXN100012,2025-02-04,Mobile Accessories,Chargers,Mi Chargers 600,Mi,9,1514,10,1362.6,12263.4,18,2207.41,14470.81,91,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100013,2025-02-04,Laptop Accessories,Keyboard,Logitech Keyboard 210,Logitech,13,786,0,786.0,10218.0,18,1839.24,12057.24,44,In Stock,3.8,0,New,Main Market - Rohit Electronics,Cash
TXN100014,2025-02-04,Mobile Accessories,Cases,Boat Cases 544,Boat,8,1092,0,1092.0,8736.0,18,1572.48,10308.48,10,Low Stock,4.4,0,New,Main Market - Rohit Electronics,Card
TXN100015,2025-02-04,Laptops,Gaming,MSI Gaming 885,MSI,1,114541,20,91632.8,91632.8,18,16493.9,108126.7,31,In Stock,4.2,0,Returning,Main Market - Rohit Electronics,Card
TXN100016,2025-02-04,Mobiles,Smartphones,Samsung Smartphones 975,Samsung,5,61216,5,58155.2,290776.0,18,52339.68,343115.68,29,Low Stock,2.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100017,2025-02-04,Laptops,Business,Dell Business 731,Dell,2,40959,15,34815.15,69630.3,18,12533.45,82163.75,48,In Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100018,2025-02-04,Mobile Accessories,Cases,Mi Cases 162,Mi,9,1374,5,1305.3,11747.7,18,2114.59,13862.29,38,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100019,2025-02-04,Laptop Accessories,Keyboard,Dell Keyboard 148,Dell,3,37679,0,37679.0,113037.0,18,20346.66,133383.66,84,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100020,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 358,Jio,4,1744,0,1744.0,6976.0,12,837.12,7813.12,14,Low Stock,2.7,0,New,Main Market - Rohit Electronics,UPI
TXN100021,2025-02-04,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 343,Samsung,11,38084,0,38084.0,418924.0,18,75406.32,494330.32,49,In Stock,2.7,0,New,Main Market - Rohit Electronics,Cash
TXN100022,2025-02-04,Laptops,Gaming,HP Gaming 556,HP,1,39814,15,33841.9,33841.9,18,6091.54,39933.44,79,In Stock,3.4,0,New,Main Market - Rohit Electronics,Card
TXN100023,2025-02-04,Laptops,Gaming,ASUS Gaming 296,ASUS,4,142154,10,127938.6,511754.4,18,92115.79,603870.19,97,In Stock,4.6,1,Returning,Main Market - Rohit Electronics,UPI
TXN100024,2025-02-04,Laptop Accessories,Mouse,Zebronics Mouse 169,Zebronics,8,1458,5,1385.1,11080.8,18,1994.54,13075.34,64,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100025,2025-02-04,Laptops,Business,Dell Business 679,Dell,1,87061,20,69648.8,69648.8,18,12536.78,82185.58,24,Low Stock,4.4,0,New,Main Market - Rohit Electronics,Cash
TXN100026,2025-02-04,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 510,Zebronics,10,1156,0,1156.0,11560.0,18,2080.8,13640.8,0,Out of Stock,2.9,0,New,Main Market - Rohit Electronics,Card
TXN100027,2025-02-04,Laptop Accessories,Bags,Dell Bags 972,Dell,4,54422,10,48979.8,195919.2,18,35265.46,231184.66,70,In Stock,2.8,0,New,Main Market - Rohit Electronics,UPI
TXN100028,2025-02-04,Mobiles,Smartphones,Xiaomi Smartphones 236,Xiaomi,3,8844,5,8401.8,25205.4,18,4536.97,29742.37,31,In Stock,5.0,0,New,Main Market - Rohit Electronics,Cash
TXN100029,2025-02-04,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 185,Samsung,12,77932,5,74035.4,888424.8,18,159916.46,1048341.26,92,In Stock,2.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100030,2025-02-04,Mobiles,Smartphones,Xiaomi Smartphones 324,Xiaomi,3,10895,0,10895.0,32685.0,18,5883.3,38568.3,2,Low Stock,3.8,1,New,Main Market - Rohit Electronics,Card
TXN100031,2025-02-04,Laptop Accessories,Bags,HP Bags 936,HP,8,58919,0,58919.0,471352.0,18,84843.36,556195.36,26,Low Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100032,2025-02-04,Laptop Accessories,Keyboard,Zebronics Keyboard 477,Zebronics,3,2447,0,2447.0,7341.0,18,1321.38,8662.38,63,In Stock,3.0,0,New,Main Market - Rohit Electronics,Cash
TXN100033,2025-02-04,Laptop Accessories,Keyboard,Dell Keyboard 121,Dell,5,45677,15,38825.45,194127.25,18,34942.9,229070.15,50,In Stock,4.2,0,New,Main Market - Rohit Electronics,Cash
TXN100034,2025-02-04,Laptop Accessories,Keyboard,Zebronics Keyboard 760,Zebronics,7,805,10,724.5,5071.5,18,912.87,5984.37,17,Low Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100035,2025-02-04,Laptop Accessories,Mouse,Logitech Mouse 946,Logitech,1,879,0,879.0,879.0,18,158.22,1037.22,98,In Stock,2.7,0,New,Main Market - Rohit Electronics,Cash
TXN100036,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 307,Jio,2,1983,10,1784.7,3569.4,12,428.33,3997.73,56,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,Cash
TXN100037,2025-02-04,Laptops,Gaming,HP Gaming 808,HP,3,46131,0,46131.0,138393.0,18,24910.74,163303.74,5,Low Stock,2.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100038,2025-02-04,Mobiles,Smartphones,Apple Smartphones 332,Apple,4,90256,0,90256.0,361024.0,18,64984.32,426008.32,83,In Stock,3.2,1,Returning,Main Market - Rohit Electronics,Card
TXN100039,2025-02-04,Mobiles,Feature Phones,Jio Feature Phones 212,Jio,2,1208,20,966.4,1932.8,12,231.94,2164.74,36,In Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100040,2025-02-04,Mobiles,Smartphones,Vivo Smartphones 254,Vivo,2,15022,5,14270.9,28541.8,18,5137.52,33679.32,76,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100041,2025-02-04,Mobile Accessories,Screen Protectors,Boat Screen Protectors 377,Boat,15,1522,5,1445.9,21688.5,18,3903.93,25592.43,33,In Stock,4.5,0,New,Main Market - Rohit Electronics,Cash
TXN100042,2025-02-04,Laptops,Student,Acer Student 427,Acer,2,50598,0,50598.0,101196.0,18,18215.28,119411.28,100,In Stock,4.9,0,New,Main Market - Rohit Electronics,Card
